one,two,three
-1.1120729999999999,11.583182,-7.0140720000000005
-5.7984800000000005,16.753557,-9.399564999999999
3.412243,-17.538378,7.4558729999999995
5.934952,-19.225857,7.717405
-8.923616,15.761018,-8.806851
17.168966,3.359486,8.546571
-0.936574,-5.057695,12.117181
-5.357833,11.262194000000001,-4.995991
0.721703,5.601108,5.837483
-1.6712169999999997,5.963916,4.537584
1.366048,-2.274457,9.991539
5.643692,-18.386684,8.938228
-11.265276,-0.510835,-2.55024
-4.187451,16.765751,-8.271561
-10.520267,0.992842,-5.913835
-2.423768,-9.134489,0.679026
-7.86583,11.615014,-6.963452
-6.078316,10.977503,-5.863211
6.319792,-7.032282,-0.22913699999999998
-1.7925939999999998,-7.757575999999999,0.24565399999999998
-12.934096,-0.8886850000000001,-6.716011
14.496008999999999,2.410428,11.746389
-0.795446,-5.391726,11.969741
17.028913,2.8057689999999997,9.367832
15.365614,-1.268773,9.394262
9.021371,-6.447066,-4.323608
-1.2958610000000002,-5.728919,2.085913
-1.23088,6.873815,6.297663
14.962664000000002,2.209295,9.957989999999999
8.920145,-6.360228,-4.2963569999999995
-3.027699,-5.58978,-14.77339
-2.913138,-2.369949,12.62577
-11.210118,1.807467,-3.27903
-1.804707,-3.358475,11.3053
13.958067999999999,0.452427,11.780917
-1.190108,-4.508096,11.571203
-11.03942,10.709209,-6.547116
-2.285357,10.743669,-7.69073
0.293118,-0.8982829999999999,-14.270520999999999
-6.597278,15.964682,-9.218518
2.947638,-4.506732,9.292444999999999
-2.326931,-8.930383,0.208628
1.515606,9.273572999999999,6.623201
-3.202229,-1.7535330000000002,13.866036
15.935341000000001,-0.166542,9.702856
-1.263209,-2.631116,13.226892999999999
-0.765534,7.670947999999999,5.7630669999999995
9.276467,-7.285545,-5.946689
-9.23975,13.930407,-10.444281
8.081278,-7.744186999999999,-2.174774
5.914357,-7.276578,2.648331
-14.411616,-0.61405,-0.957451
16.608551000000002,-0.967866,9.10089
-4.022111,8.806167,-1.492264
-1.529876,-4.003437,-16.706915
-1.338542,-8.441021000000001,-0.42345200000000005
-9.078625,8.848578,-9.365914
4.919499,-19.153635,7.58638
3.593312,-3.9017180000000002,9.137354
-5.06335,10.887547,-6.071617
-0.09689299999999999,-4.130306,-0.384232
-7.8054559999999995,16.983622,-9.045722999999999
0.324911,-3.032117,-15.978297
-4.247485,9.312799,-0.8693649999999999
5.5698,-16.789467000000002,10.475169000000001
-14.247008,-1.602565,-0.983474
-1.074555,-3.5289339999999996,-16.382095
5.890852,-18.942482000000002,7.936103
14.189791,2.591561,11.01251
-3.8236230000000004,11.096048,-6.608403
0.026217,-2.790531,-15.144094
-1.8031869999999999,-9.598842,1.123868
0.484817,5.488961,6.102482
-2.5183709999999997,-8.642149,1.031304
-6.4732970000000005,17.225635999999998,-7.531210000000001
-14.871957,-1.7582360000000001,-2.119243
-11.886557,-0.12015,-2.497843
-3.874802,15.936695,-9.916808999999999
7.206676,-5.452923999999999,-0.824649
-4.142725,9.02432,-1.187484
-0.701669,-4.740635,-17.173296
-7.061103999999999,10.51635,-4.926847
-12.051289,2.464657,0.758487
-5.593424,11.935715,0.801624
-3.557374,9.416677,-8.318181
14.830193,3.5041260000000003,11.308176
16.697807,0.5976520000000001,5.528362
5.508043,-16.747408,10.845601
-11.010234,0.94516,-4.888927
17.318142,3.8468160000000005,6.612313
2.2714220000000003,-2.6961,10.511086
-1.313707,-0.9124,-14.69011
-0.015472,-1.206373,-16.049526
2.0233529999999997,8.870821000000001,4.977562
-0.022693,6.4774519999999995,7.540922999999999
1.489462,-4.87665,2.939947
2.387511,-16.902166,9.078089
-7.229562,15.294277,-11.015885
-11.661017999999999,-0.241115,-4.7420029999999995
7.9518059999999995,-7.187608,-1.4392459999999998
2.061744,-7.828262,1.45601
5.386271,-18.990316,8.953797999999999
2.4629380000000003,-3.7652330000000003,8.712996
-14.809464000000002,-1.499754,-4.815218
16.592844,2.465019,5.999039
1.6617540000000002,-3.93129,8.539428
-8.041048,16.168032,-9.644312
-9.79612,8.648844,-9.393011
-14.188704999999999,-1.197535,-5.182099
17.965277,2.681389,6.046908
7.541044,-5.192623,-2.692888
-4.7593309999999995,11.969903,0.033493
-10.905478,14.140392000000002,-9.181308
0.946996,6.609266000000001,4.387132
1.666694,2.561355,-13.510136
2.508706,-5.662251,2.2750169999999996
6.996173,-7.4962100000000005,0.9498610000000001
-5.451061,16.520779,-10.111392
4.792855,-20.0578,6.230043
7.859269,-7.436694,-1.7729540000000001
2.693048,8.700018,5.183711
5.969989,-19.682001,7.241067
13.730742000000001,0.804972,10.01056
-11.807675,1.361558,-3.681572
3.918309,-17.791004,7.1100449999999995
2.092549,-3.071413,9.771794
15.958925,-1.452009,7.775314
-6.457185,8.804666000000001,-9.310732000000002
-0.19708399999999998,7.824781,6.724539999999999
16.719158,2.430096,6.227447
-12.497380999999999,11.446773,-6.519826999999999
0.20164,-0.003462,-13.222478
-2.409548,8.151143,-7.3374179999999996
2.827162,8.180551,5.0537980000000005
-0.13458,6.49504,7.937782
1.4851940000000001,-5.40188,1.6610080000000003
-10.331853,9.042838,-9.022511
-5.858179,16.320004,-9.995192
3.752674,-20.146473,6.959726
7.991513,-6.8229880000000005,-3.477435
-10.173945,13.793975,-10.815064999999999
6.915275,-18.932468,8.49137
1.620732,1.025408,-1.62516
-13.305017999999999,1.253269,-2.752683
-12.765417999999999,-1.077312,-6.886682
0.587903,-4.237561,9.038982
6.373138,-7.46886,1.694898
-4.568205,9.95547,-7.553725
2.564635,-9.220619000000001,1.056052
15.405563,3.115303,9.23758
3.091052,-19.435278,7.188925
1.0485520000000002,-4.340432,10.636536999999999
4.5385480000000005,-16.545424,9.304471000000001
-0.074432,-4.636835,2.199017
16.350170000000002,1.91688,5.621068
-7.222685,8.445404,-8.780787
-0.298104,-2.729784,13.285669
7.140915,-6.286819,0.43768500000000005
-11.997791000000001,10.458341,-7.76072
6.434062,-7.655705,-1.3042770000000001
3.096589,-3.406307,9.422442
1.329425,6.51504,4.263807
5.228596,-20.120625,6.2629150000000005
6.753817999999999,-19.1117,8.192302
1.6471360000000002,-2.751519,-17.043146
0.5290600000000001,-4.785295,10.510645
14.836632,-1.13592,9.710528
-7.342449,15.87975,-10.548354
-8.950472,8.798427,-7.480728
-8.179352,8.887938,-6.796303
-9.701138,9.540958999999999,-6.488883
-1.190021,0.773425,-13.023021
18.982285,3.757186,6.655825
-13.509148999999999,1.072073,-2.790686
2.891634,-6.341126,3.355517
0.127432,1.294476,-14.019622
2.044645,-4.573327,1.4878149999999999
-0.474009,5.7501690000000005,5.732456
15.975026999999999,-1.385789,8.149826
1.070553,-8.774272999999999,1.903832
-12.113632,-1.9362990000000002,-3.108075
7.386869,-7.446492999999999,-1.166844
-2.24519,-5.5493,-17.557185999999998
-11.169972,9.687019,-7.471396
17.278872,-0.290759,5.5479199999999995
5.050142,-20.027975,7.585522
6.513279,-7.410771,1.944865
-5.126915,9.480725999999999,-9.253827000000001
-12.373181,10.890178,-7.909617999999999
-0.9701719999999999,-3.693259,-15.042901
0.8363010000000001,5.448966,7.6511119999999995
0.121702,-0.667772,-13.875042
5.356057,-7.783352000000001,2.307561
-2.006955,-2.8207169999999997,-16.179607
3.915113,-16.135085999999998,11.377919
-1.2129809999999999,5.698517,6.699944
-9.71069,8.631358,-7.849060000000001
-9.452232,9.753793,-6.006352
-0.001424,-9.274094,0.694071
7.662338,-6.539772,-0.803055
16.049426999999998,-0.803998,8.417582000000001
5.556762,-21.252014000000003,5.2856
6.398398,-18.816729000000002,7.151241000000001
1.7438529999999999,-3.696389,10.475991
2.957305,8.623644,6.350518
-1.319619,2.141023,-12.821588
-6.396658,9.760763,-4.878051999999999
2.061465,8.171425,4.639804
1.940651,-0.15925799999999998,-15.231570999999999
15.098673000000002,2.742619,10.855321
19.232971,3.20997,6.899265
-15.063095,-2.328944,-6.5333190000000005
15.734523999999999,0.375636,7.243328
-15.152548999999999,-0.944937,-3.4598449999999996
16.012497,-1.082483,8.803013
10.25559,-7.171397,-6.1740010000000005
-1.212861,-4.206882,-17.02058
1.29883,-3.3843910000000004,9.652667999999998
-13.116907999999999,10.926217,-8.129647
-1.874457,6.136966,7.924784
-11.657666,-0.367431,-2.3247259999999996
-4.618055,9.313017,-8.491298
1.42606,8.119133,6.881858
-0.6083,-2.224625,11.393303
-0.25959899999999997,6.046865,8.338438
-4.897762999999999,9.785567,-6.318383
17.982662,1.195047,6.610192999999999
16.613723999999998,2.403934,7.906822999999999
3.797215,-19.678204,6.498297
-8.10459,16.324747,-10.097991
2.550216,-4.160528,11.132626
-13.792960999999998,-0.690231,-6.175467
3.21156,-3.8487620000000002,9.581814999999999
1.505884,-4.249159,2.261402
-7.4467479999999995,15.896791,-9.013888
-8.329671000000001,16.930803,-9.119022
14.155448999999999,3.012092,10.872710000000001
7.675866,-7.148053999999999,-1.6262510000000001
16.556576,2.701381,5.915796
4.882365,-18.491888,9.797243
-15.261297,-2.627406,-4.532225
16.455572,3.5678360000000002,6.891388
1.316391,9.546268,7.097268
-0.31808800000000004,-5.203969,1.61671
1.227565,-1.139148,-15.729379000000002
6.643246,-17.195221,9.686283
-11.732141,10.236044999999999,-7.83415
1.8424479999999999,-4.243391,10.545638
0.720497,4.991683,6.004743
-14.652922,-1.398944,-5.115033
-7.442492,11.977669,-9.108869
16.697613,3.425854,7.799376
-10.707469999999999,1.1367120000000002,-5.043527
-4.458321,16.157120000000003,-10.02138
2.0748860000000002,-5.285387999999999,3.8860099999999997
1.612398,8.281121,4.683108
-4.293933,12.097197999999999,1.605412
-15.192204,-1.355206,-3.0731189999999997
14.729125,2.824924,9.749267
-8.927303,16.987057,-8.479311000000001
6.931983,-7.054005999999999,1.033493
-1.290229,-7.620539999999999,2.371161
14.270401000000001,0.311731,9.950333
-14.409164,0.582595,-3.079303
17.758331,0.378424,6.5523620000000005
8.109415,-7.739561999999999,-2.6458779999999997
2.81583,-4.273537999999999,10.593665
-10.432063000000001,16.360453,-9.10445
-7.839385000000001,13.403894000000001,-8.28065
1.3924860000000001,-3.849189,1.9124
-0.628445,-4.767887,-16.322113
-4.835528,16.452473,-9.748997
-15.677736999999999,-5.006937000000001,-7.130802
-0.752836,5.18035,5.623899
-0.9319940000000001,-5.987177,-0.931793
1.606354,-3.475117,11.007838000000001
3.729111,-8.149605000000001,1.9131630000000002
-1.048217,-3.9444410000000003,-15.323595000000001
-12.060452,-0.092167,-7.316413000000001
8.340952,-6.800382000000001,-4.670095
-7.087049,12.053377000000001,-9.148057000000001
-0.352906,-1.268894,-13.899254
-15.520916,-3.118011,-3.4918050000000003
-1.395835,5.6891110000000005,4.082380000000001
-14.983317999999999,-3.489657,-7.624083000000001
14.531011999999999,2.175924,10.593808000000001
5.668319,-6.813836,-0.606477
-0.24541,6.363889,3.428982
4.25856,-16.879186999999998,10.850633
8.252773,-7.3699639999999995,-2.80823
1.027251,-1.2477479999999999,-16.694332
5.983697,-20.136910999999998,5.6974540000000005
6.814771,-7.395878999999999,-0.88794
-5.155608999999999,15.751563,-10.213546000000001
-0.610301,6.813234,7.322748
-1.6499840000000001,-4.037261,1.13133
17.112366,0.9529350000000001,6.817522
15.930198999999998,2.10086,8.762038
7.043095,-6.145323,-0.633088
16.027124,2.087264,8.722033999999999
-7.034845,9.336435,-9.114505
17.871014000000002,2.352188,7.422888
6.94835,-6.7005289999999995,0.527265
-0.027997,-4.942129,1.389189
-0.030861000000000003,-2.2080740000000003,11.819457
-0.087685,-4.744688,1.47668
14.390729,-1.594188,10.361701
8.346763000000001,-5.920172,-2.163103
8.973105,-4.603845,-5.945762
-14.554336,0.361685,-3.4031290000000003
7.7718300000000005,-7.659158000000001,-0.352622
16.149534,2.135174,8.626451
16.252954000000003,-1.27102,7.661561
4.543076,-19.383492,8.572874
7.013072,-6.201078,-3.8391010000000003
-7.7341940000000005,16.024723,-10.300215
-1.204368,8.994256,8.066967
0.534147,-3.9633839999999996,12.322614
-2.041302,-5.380113,0.34937199999999996
1.097933,-4.136966999999999,9.871381
1.493642,2.46733,-12.882314
5.852632,-19.368973,8.686024
-7.629830999999999,16.641642,-10.041948
-1.221276,-4.84253,0.554074
-0.620039,-3.8158589999999997,-17.880959
-1.993596,9.990275,-6.975752000000001
13.304682000000001,1.095137,12.222044
-6.0439739999999995,8.745975,-8.944914
17.748210999999998,-1.435416,6.741677
0.6892560000000001,-3.958649,11.036489
-1.002569,6.62851,8.28172
-1.677819,6.224062,8.416774
6.578295,-9.393919,-1.874004
-15.300945,-2.849125,-7.126871
1.616032,1.9744970000000002,-14.279481
-15.430145000000001,-2.401348,-5.717711
4.861798,-14.507387,12.568423
-4.4618910000000005,10.853713,0.8866040000000001
0.6637149999999999,-2.1290139999999997,-15.182989000000001
19.055457999999998,1.610462,6.135828
18.808247,2.139553,7.035297
-2.950798,-5.67646,-16.661268
17.743923000000002,0.146757,5.545854
0.42122299999999996,7.065113,3.781335
-14.749334,-2.4766619999999997,-8.720889999999999
2.7448759999999996,-5.026726999999999,2.643231
3.12222,-4.691406,9.470761
-12.330575,13.547091,-10.118367999999998
13.577741,0.595704,11.878822
6.241487,-6.425765,1.746448
-9.472134,10.095765,-6.583334
2.770909,-4.6427879999999995,6.424994
-11.885655999999999,2.178706,-0.871064
-12.762573,11.313203,-7.6819809999999995
-9.53342,8.939347999999999,-9.447548
18.220922,-0.030621,5.475606
3.9988029999999997,-15.594934,11.582048
-2.844329,-6.53794,-16.912497000000002
-2.156414,-2.796279,-17.859648
0.345123,6.719771000000001,3.495021
8.198126,-5.380996,-4.393079
3.208668,-5.8209,2.990177
-9.220394,15.463265,-8.727425
-12.254227,13.419685000000001,-10.28074
13.695313,-0.622954,11.791071
6.4324449999999995,-6.154961,1.377807
1.021878,7.679003,5.931853
4.744943,-20.616808,4.1113919999999995
3.095313,-2.649234,9.774557000000001
-15.191475,-3.193445,-8.108775
16.870478,-0.47620500000000004,6.994911999999999
2.8575470000000003,-4.757665,6.1390080000000005
1.505188,-2.382396,10.223538000000001
-12.973251,11.478218,-7.578436
-13.162045,13.730410999999998,-8.355227000000001
19.015289000000003,0.9976379999999999,6.050144
-12.77298,14.560563,-9.684228
-3.057402,-6.257458,-16.673906
-4.661289,10.296085,-4.620404
1.540319,6.644794,3.783658
-2.6974139999999998,-4.2006120000000005,-17.368412
2.5587150000000003,-5.2408589999999995,3.031815
7.948548,-4.8614120000000005,-2.267457
-12.906938,14.112082000000001,-9.568532000000001
5.275779,-8.114291,1.325817
6.701091,-5.488943,1.291436
3.098647,-19.223635,7.1474649999999995
4.586316,-20.592896,4.299675
3.267519,-3.3817440000000003,10.401067999999999
-15.354123999999999,-3.407798,-8.177036
1.497891,-8.032616,-0.596382
2.647985,-5.4933440000000004,6.152188
-11.885775,14.405660000000001,-9.695997
-12.785602,11.261836,-7.809672
5.511382,-21.20746,5.693625
-0.490737,-4.460536,-16.900656
3.4489449999999997,-15.195307000000001,11.894831
-12.842986999999999,14.153877,-9.720674
8.174275,-5.444461,-3.119181
6.788746000000001,-5.413419,1.0680100000000001
3.401382,-16.68218,8.831723
-12.988745,14.251863,-9.445312
2.7776259999999997,-8.03836,1.236544
1.430156,8.403297,4.251079
5.390193,-20.743732,6.385803
2.460888,-5.5499,3.152925
0.415764,3.437421,-13.122960999999998
1.578216,-3.8419260000000004,1.863762
2.014548,2.476619,-13.524063
17.31794,-0.411962,7.856478999999999
3.2635389999999997,-15.352703,11.193436
-11.363067,10.270922,-7.877194
-12.022046000000001,11.463616,-6.174035
6.881964,-5.356911,0.704427
15.733134,-1.038718,7.742647
-13.03022,14.230567,-9.597456
-0.18396400000000002,-4.373349,0.683905
1.987966,-5.205225,2.909092
-11.731968,0.932567,-2.078537
18.197319,-0.440453,6.509022
7.310764,-7.187500999999999,0.8843790000000001
2.53524,-5.606795,6.119918
-0.574134,6.785658,9.831659
-12.339774,13.587454000000001,-10.123597
2.998389,-17.956167,10.007283000000001
17.876753,-0.42785,6.714801
4.560554,-15.811139,10.685999
-15.061531,-3.0190490000000003,-8.215569
2.832472,-5.566204,8.420264999999999
-14.845228,-2.851312,-7.834006
17.887087,5.153001000000001,8.014013
-2.9959759999999998,-5.278716999999999,-17.280835999999997
-9.737173,10.033759,-8.72682
5.432732,-20.944937,3.6107110000000002
6.8544220000000005,-6.854787,-1.029599
-11.988766,10.574646000000001,-8.475914999999999
5.278735,-7.961782,2.264716
-2.920284,-5.8181400000000005,-16.63656
-7.865523,12.161128999999999,-10.943766
2.177223,8.057274000000001,4.8322650000000005
7.489300999999999,-8.101844999999999,-1.04359
-12.718917,11.171675,-7.874892999999999
-12.078923,-0.808715,-0.255355
2.983959,-7.7801279999999995,1.401566
-12.161703,0.78882,-3.1848520000000002
3.7117379999999995,-19.355332999999998,5.766582
5.866351,-5.895725,-0.151178
1.9376259999999998,8.272333999999999,4.067492
-9.669578999999999,13.56432,-9.047299
2.878793,-5.891282,2.8550240000000002
18.459063,-0.336536,6.150698
-12.347976,13.778532,-10.143914
16.224216000000002,1.47569,6.464139
4.841836,-20.874737,4.162488
1.6669029999999998,-3.022749,12.014906
2.9313599999999997,-4.806441,6.0774040000000005
-2.646713,-4.895217,0.583811
5.864392,-7.067153,2.160619
1.020464,-3.35103,-13.88979
-14.007852,-1.8465479999999999,-8.064127000000001
0.826103,-5.096217,10.632863
0.827724,6.785299,3.653376
-1.8850580000000001,6.246597,9.485971000000001
3.2127830000000004,-6.335399,2.822109
2.173434,-3.8192209999999998,9.568175
2.997011,-5.627932,5.630507
-5.408621,9.587541,-9.261059
-3.186049,-6.420101,-16.756365
0.069244,7.483861,8.624853
-0.9656299999999999,5.96174,3.336242
-12.056497,0.418083,-5.729496
-12.122278999999999,10.818434,-7.164086999999999
-1.7148759999999998,10.720571000000001,-6.006187000000001
6.545425,-6.101057,1.303815
7.053939999999999,-8.461405000000001,-2.511513
2.183041,-5.5167150000000005,6.537904
0.7809590000000001,-3.92935,-15.499179000000002
2.573591,-5.693729,6.064972
10.504708,-8.500012,-6.8634699999999995
-15.397510999999998,-3.650286,-7.816638
-12.088239,14.468089,-9.713345
-2.719183,-3.9459459999999997,-17.237675
-2.098131,8.440506,7.829791
-15.255079,-3.2464060000000003,-8.060516999999999
8.17872,-5.769128,-3.9963029999999997
-2.49505,-6.176026,-16.389082000000002
-2.6791400000000003,-4.460406,-18.021172
-2.755225,-4.033661,-17.324317999999998
-0.179298,5.036104,5.5057480000000005
17.382072,0.013059000000000001,6.184902
-13.435087,12.115803,-7.142849000000001
2.019493,-5.274209,3.172007
1.118711,2.268035,-12.458324000000001
-12.223824,13.439769,-10.347521
-5.44586,10.464938,-9.779617
0.479588,8.213219,3.9178269999999995
-11.441725,14.859767999999999,-9.355193
5.299326000000001,-21.03179,3.757258
-2.039356,-1.874123,-16.962985999999997
-12.08412,13.395553,-10.441444
16.281796,0.7147789999999999,9.035378
-14.798759,-2.779018,-8.163929
-5.046385,9.537011999999999,-7.4776229999999995
-8.536485,11.808143,-11.320366
-0.564381,1.8661,-14.435212
1.564576,8.542606,4.013892
1.7286720000000002,-2.132367,-16.794968
-13.816757999999998,-1.894469,-8.110849
13.626816,-0.167831,12.017197
-10.431585,12.497919,-10.964121
-0.099406,-2.600527,-15.207282999999999
1.492201,8.643089999999999,4.186629
2.175231,-3.4294620000000005,1.425563
-11.595133,10.679463,-7.747192999999999
-7.1878839999999995,12.155951,-8.886497
-10.183950999999999,10.061564,-8.120263000000001
4.214216,-16.326729,11.365801
-1.0636780000000001,5.690576999999999,3.7085120000000003
2.39758,7.216972,4.617541
2.769645,-4.832829,6.142807
1.665784,-3.688305,1.111228
4.694712,-20.588699,4.264826
-8.299809,12.397421000000001,-11.43
-3.0234810000000003,-5.732019,-16.920583999999998
-8.805855000000001,8.895088000000001,-8.167095
17.517187,-0.876885,6.8506089999999995
-8.743905,9.171146,-9.128264
4.565535,-20.947962,4.523291
13.168656,0.185043,12.454922
2.687551,-5.210489,6.164522
-14.91145,-2.861799,-6.903214999999999
6.524668,-6.580592,0.8389790000000001
6.988791,-6.466116,0.232152
6.507630000000001,-6.161205000000001,1.403375
1.356027,0.166515,-14.114360000000001
17.531370000000003,-0.9715590000000001,6.8248
2.1113150000000003,-5.828837,3.04255
5.989793,-6.7050160000000005,1.314632
-12.255623,14.715122000000001,-9.051597000000001
2.374698,-5.817507,2.601814
1.447217,8.587833,7.667542
6.750023,-5.747172,0.779449
-0.550188,-6.049543,3.232607
-11.827630000000001,10.492436,-8.473063
4.285007,-16.478344,9.203991
-15.211414000000001,-3.250334,-8.139127
1.122854,-5.1257220000000006,9.571437
2.729742,-4.697529,6.322515
-1.229901,0.138525,-15.837814000000002
5.8366169999999995,-6.766659,1.538942
-11.184277999999999,13.868979000000001,-8.551829
-11.258251,9.987855,-8.87164
-1.7605979999999999,11.142921000000001,-6.5585770000000005
5.334661,-21.110623999999998,3.688382
16.81135,1.145645,6.4335260000000005
-11.272786,10.093246,-8.301803
4.301141,-18.499216,6.317433
16.433714000000002,-1.195707,8.358108999999999
-9.94362,13.288122,-9.294432
3.187634,-19.612921,6.269496
5.860826,-7.040178,2.782658
0.650994,-4.984448,2.1241060000000003
4.197918,-18.361470999999998,8.937225999999999
16.858158,-1.203511,8.061407
5.984363,-21.336418,3.469154
5.918428,-6.783091000000001,1.636093
-3.7465300000000004,10.893414,-4.481564
2.2804990000000003,-5.4275199999999995,6.671327000000001
14.278881,2.267678,10.011747999999999
-11.987966,10.676289,-8.129783
-10.529357000000001,11.396677,-6.674283
-0.794489,-5.349722,-16.604317
-1.366263,-5.6749529999999995,-17.799238
1.780793,-4.8297349999999994,7.032201
-12.992633999999999,-1.216092,-6.052741999999999
-3.150941,-5.772981,-17.390639999999998
2.513938,-17.694769,9.402555
5.444751,-21.053541,3.536137
-3.05176,9.52788,-5.121535
17.639387,-0.682597,6.346609
6.28624,-6.7270460000000005,-1.561721
17.714108,2.645356,5.802755
6.0470489999999995,-19.553463,7.809472
0.780745,3.814918,-10.994705
-8.736989999999999,15.752823999999999,-9.722264
-2.387501,6.37954,6.342844
1.368067,-2.771886,-17.234503
-0.163607,-9.15007,0.308631
5.8792919999999995,-20.69449,3.9015489999999997
-3.490568,16.091351,-9.508115
-2.967566,-6.451143,-16.5476
7.437572,-8.618198,-4.796257
4.132051000000001,-17.380951,9.928355
6.804325,-19.64353,6.767567
3.9511629999999998,-18.341959,8.953339999999999
-14.032673999999998,-3.056986,-4.949485
2.957109,-17.37676,10.037415
-3.6166199999999997,-0.537561,13.721898999999999
-11.298625999999999,0.19078699999999998,-6.860253999999999
-4.38414,10.449542999999998,-4.57903
2.96754,8.782685,5.692727
18.228251999999998,2.308611,5.7153339999999995
-12.243586,0.950527,-2.155919
1.123222,5.278161,-10.09569
-6.390218,9.476878,-5.37984
-2.832209,7.33477,6.933155
0.54999,-5.316221,0.49307399999999996
-0.086579,-9.915091,1.139308
5.7569300000000005,-17.220392,10.301795
-3.6265120000000004,17.733873000000003,-7.947672
1.621643,-5.56355,5.222216
-0.261251,-9.819230000000001,-1.1474010000000001
-6.65713,12.20237,-9.384557000000001
6.019955,-18.213291,9.091459
18.250351000000002,-0.33416599999999996,6.2023
18.293095,2.411539,5.837014
-9.613871000000001,12.976671000000001,-11.044842
-0.841499,4.424899,-11.222818
-0.405197,-3.38285,-15.339542999999999
-3.6374739999999997,8.412635,8.380321
-11.241989,13.59345,-10.046966000000001
0.166856,-9.854853,1.299166
-8.742460000000001,16.044249,-8.108106
-5.629723,17.579163,-7.3369
-6.020802,10.47275,-8.62628
10.045947,-7.579086,-7.227456
8.102115,-6.736413000000001,-6.864827
5.945619000000001,-17.632071,7.480392
-4.927018,10.892222,-8.599869
-14.185663,1.010071,-0.25469899999999995
7.804479,-7.811806,-6.403231
-3.704392,-1.460948,13.767488
0.958081,-7.705431,0.8204469999999999
-2.792981,10.805042,-6.311219
-0.939372,-3.909334,-15.094466
-4.663165,11.093554,1.578548
-1.49985,11.242206,-6.846539
-4.5539760000000005,16.290634,-8.46999
-2.46074,-2.6651580000000004,11.949491
10.910841,-7.963756,-7.1943
7.692049000000001,-5.850479,-1.383573
-1.0492549999999998,-9.461605,1.3882459999999999
-12.292712,10.633628,-7.857479
-1.8970060000000002,-8.92693,1.1978469999999999
3.424984,-3.662376,7.499611
15.515642999999999,2.265478,8.587956
-10.60951,1.419006,-5.012965
-3.410713,10.531858999999999,-6.409823
-10.783914999999999,12.921741,-10.42867
10.106666,-9.25891,-6.873578
8.306080999999999,-5.914675,-5.963035
-4.132158,16.517178,-7.764703
-2.5854880000000002,-5.114225,-17.647408
-1.673257,-8.884103,0.30057399999999995
-13.615664,0.148169,-5.222304
15.882334,2.01631,9.315649
-6.966246000000001,10.88309,-7.201683999999999
-4.049201999999999,-1.390242,13.877107999999998
-11.746423,0.086103,-3.180988
-3.2841769999999997,18.040745,-7.532678
4.158353,-5.863665,2.926751
6.628976,-17.445168,8.851853
0.229871,-4.638496,-0.5615060000000001
-13.379404000000001,1.8050490000000001,-0.236352
1.103801,6.725911,7.335752
16.515669,2.589152,6.665806
0.628092,7.436552000000001,9.534455
-14.618401,-1.537885,-1.587281
-8.009649000000001,9.576128,-7.6243419999999995
-13.762091,-2.336214,-5.220661
-9.902966000000001,11.325728,-10.409668
-5.02988,12.372755999999999,2.163709
-2.382329,-3.196991,-17.840726999999998
5.237833999999999,-16.50231,10.202026
-12.063584,13.873422,-9.178713
-1.4457879999999999,11.426383999999999,-6.819325
-4.800498,18.279509,-6.890979
-0.24192199999999997,1.1826459999999999,-12.436521
18.914925,2.335014,7.243542999999999
-2.200786,5.6141,4.66058
-1.052398,6.794687,8.539119
-1.3096860000000001,12.212765,-5.204203
1.60208,8.476645,4.66765
0.12057799999999999,-8.961308,0.479184
14.870906,0.885855,8.155994999999999
6.762024,-20.452551,4.789837
9.122933,-8.942014,-4.46911
-1.808412,7.255649000000001,6.80541
-10.995949000000001,10.317383,-6.93854
-0.999287,-8.954203999999999,0.595271
-5.7668,10.656039999999999,-9.623723
-3.105105,15.86021,-8.841191
-0.769205,-5.255443,-0.36242199999999997
4.0574699999999995,-19.241243,8.445312
-12.442739999999999,10.655705000000001,-7.991733999999999
-13.969078,-0.097174,0.670771
16.505604,-1.469515,7.611269
-2.963014,7.003189,6.132187
-8.452537,14.852535999999999,-9.895538
-1.471411,-6.159101000000001,1.966236
-13.067625,-2.2976099999999997,-7.261908999999999
-3.8668129999999996,-0.954673,13.895354999999999
-5.686504,14.957581,-8.301598
-5.498025,13.029513,2.920147
-2.166715,11.0006,-7.471210000000001
-2.290905,7.222231,5.971687
6.1820900000000005,-6.510487,1.225119
-4.9311739999999995,10.238056,-4.50155
-0.504139,5.328291,3.6619660000000005
-3.348185,-0.845627,13.739068
-10.993243,10.292615,-7.8863270000000005
-3.6430620000000005,-2.0095419999999997,13.622727
3.672762,-20.332747,6.493431
-15.396643,-3.713422,-6.8860529999999995
-0.6285850000000001,0.909811,-16.001984
0.143277,4.196548,-11.186136999999999
-9.67746,14.031085999999998,-8.169316
-11.879317,-1.054344,-3.18601
0.979798,-4.777348,0.983138
-0.989843,3.4100040000000003,-12.61782
-13.429591,0.661072,-4.557997
0.642436,4.092243,-11.789711
-11.131680000000001,10.032007,-7.953742999999999
18.592794,4.248897,7.634309
1.8269060000000001,6.686661,3.9099459999999997
-1.019393,-6.233865,2.195594
3.941006,-14.763186,10.870706
-7.665775,17.366297,-7.979636
3.942942,-14.893754000000001,12.310328
-2.30399,7.566421000000001,7.003083
-11.017969,10.065835,-6.8452660000000005
5.993172,-18.285362,8.84051
13.140154,1.0271299999999999,12.497909
-7.365772,17.738705,-8.092305
-12.767660000000001,14.973967000000002,-8.415894999999999
